X,y
-86.29314657328665,-7446.5071455187335
-86.19309654827414,-7429.249892580107
-86.09304652326163,-7412.012659656492
-85.99299649824913,-7394.795446747887
-85.89294647323662,-7377.598253854291
-85.79289644822411,-7360.421080975706
-85.6928464232116,-7343.26392811213
-85.5927963981991,-7326.126795263564
-85.49274637318659,-7309.009682430009
-85.39269634817408,-7291.912589611464
-85.29264632316158,-7274.835516807928
-85.19259629814907,-7257.778464019402
-85.09254627313658,-7240.7414312458895
-84.99249624812407,-7223.724418487384
-84.89244622311156,-7206.7274257438885
-84.79239619809906,-7189.750453015403
-84.69234617308655,-7172.793500301927
-84.59229614807404,-7155.856567603462
-84.49224612306153,-7138.939654920006
-84.39219609804903,-7122.042762251562
-84.29214607303652,-7105.165889598126
-84.19209604802401,-7088.3090369597
-84.0920460230115,-7071.472204336285
-83.991995997999,-7054.65539172788
-83.89194597298649,-7037.858599134484
-83.79189594797398,-7021.081826556099
-83.69184592296148,-7004.325073992723
-83.59179589794897,-6987.588341444358
-83.49174587293646,-6970.8716289110025
-83.39169584792396,-6954.174936392657
-83.29164582291145,-6937.4982638893225
-83.19159579789896,-6920.841611400999
-83.09154577288645,-6904.204978927683
-82.99149574787394,-6887.588366469378
-82.89144572286143,-6870.9917740260835
-82.79139569784893,-6854.415201597798
-82.69134567283642,-6837.858649184523
-82.59129564782391,-6821.3221167862575
-82.4912456228114,-6804.805604403002
-82.3911955977989,-6788.309112034756
-82.29114557278639,-6771.832639681521
-82.19109554777388,-6755.376187343296
-82.09104552276138,-6738.939755020081
-81.99099549774888,-6722.523342711877
-81.89094547273638,-6706.126950418682
-81.79089544772387,-6689.750578140497
-81.69084542271136,-6673.394225877322
-81.59079539769886,-6657.057893629157
-81.49074537268635,-6640.7415813960015
-81.39069534767384,-6624.4452891778565
-81.29064532266133,-6608.169016974721
-81.19059529764883,-6591.912764786596
-81.09054527263632,-6575.676532613481
-80.99049524762381,-6559.460320455375
-80.8904452226113,-6543.26412831228
-80.7903951975988,-6527.087956184195
-80.69034517258629,-6510.93180407112
-80.59029514757378,-6494.795671973055
-80.49024512256128,-6478.679559889999
-80.39019509754877,-6462.583467821954
-80.29014507253626,-6446.507395768919
-80.19009504752376,-6430.451343730894
-80.09004502251126,-6414.415311707881
-79.98999499749875,-6398.399299699876
-79.88994497248625,-6382.403307706881
-79.78989494747374,-6366.427335728896
-79.68984492246123,-6350.47138376592
-79.58979489744873,-6334.535451817956
-79.48974487243622,-6318.619539885
-79.38969484742371,-6302.7236479670555
-79.2896448224112,-6286.84777606412
-79.1895947973987,-6270.9919241761945
-79.08954477238619,-6255.156092303279
-78.98949474737368,-6239.340280445374
-78.88944472236119,-6223.544488602482
-78.78939469734868,-6207.768716774597
-78.68934467233618,-6192.012964961722
-78.58929464732367,-6176.277233163857
-78.48924462231116,-6160.5615213810015
-78.38919459729865,-6144.865829613156
-78.28914457228615,-6129.190157860322
-78.18909454727364,-6113.534506122496
-78.08904452226113,-6097.8988743996815
-77.98899449724863,-6082.283262691876
-77.88894447223612,-6066.687670999081
-77.78889444722361,-6051.112099321296
-77.6888444222111,-6035.556547658522
-77.5887943971986,-6020.021016010756
-77.48874437218609,-6004.505504378001
-77.38869434717358,-5989.010012760256
-77.28864432216108,-5973.534541157522
-77.18859429714857,-5958.079089569796
-77.08854427213606,-5942.643657997081
-76.98849424712355,-5927.228246439377
-76.88844422211106,-5911.832854896684
-76.78839419709855,-5896.457483368999
-76.68834417208605,-5881.102131856324
-76.58829414707354,-5865.76680035866
-76.48824412206103,-5850.451488876004
-76.38819409704853,-5835.15619740836
-76.28814407203602,-5819.880925955725
-76.18809404702351,-5804.6256745181
-76.088044022011,-5789.390443095484
-75.9879939969985,-5774.17523168788
-75.88794397198599,-5758.980040295285
-75.78789394697348,-5743.8048689177
-75.68784392196099,-5728.649717555128
-75.58779389694848,-5713.514586207562
-75.48774387193598,-5698.399474875007
-75.38769384692347,-5683.304383557463
-75.28764382191096,-5668.229312254928
-75.18759379689845,-5653.174260967403
-75.08754377188595,-5638.139229694888
-74.98749374687344,-5623.124218437383
-74.88744372186093,-5608.129227194889
-74.78739369684843,-5593.1542559674035
-74.68734367183592,-5578.199304754929
-74.58729364682341,-5563.264373557464
-74.4872436218109,-5548.349462375009
-74.3871935967984,-5533.454571207564
-74.28714357178589,-5518.579700055129
-74.18709354677338,-5503.724848917705
-74.08704352176088,-5488.89001779529
-73.98699349674837,-5474.075206687886
-73.88694347173586,-5459.280415595491
-73.78689344672337,-5444.505644518108
-73.68684342171086,-5429.750893455734
-73.58679339669835,-5415.0161624083685
-73.48674337168585,-5400.301451376014
-73.38669334667334,-5385.606760358669
-73.28664332166083,-5370.9320893563345
-73.18659329664833,-5356.277438369009
-73.08654327163582,-5341.642807396695
-72.98649324662331,-5327.02819643939
-72.8864432216108,-5312.433605497095
-72.7863931965983,-5297.859034569811
-72.68634317158579,-5283.304483657536
-72.5862931465733,-5268.769952760274
-72.48624312156079,-5254.255441878019
-72.38619309654828,-5239.760951010774
-72.28614307153578,-5225.286480158539
-72.18609304652327,-5210.832029321315
-72.08604302151076,-5196.3975984991
-71.98599299649825,-5181.983187691896
-71.88594297148575,-5167.588796899701
-71.78589294647324,-5153.214426122517
-71.68584292146073,-5138.860075360341
-71.58579289644823,-5124.525744613177
-71.48574287143572,-5110.2114338810225
-71.38569284642321,-5095.917143163878
-71.2856428214107,-5081.6428724617435
-71.1855927963982,-5067.3886217746185
-71.08554277138569,-5053.154391102505
-70.98549274637318,-5038.9401804454
-70.88544272136068,-5024.745989803305
-70.78539269634817,-5010.571819176221
-70.68534267133566,-4996.417668564146
-70.58529264632317,-4982.283537967083
-70.48524262131066,-4968.169427385029
-70.38519259629815,-4954.075336817985
-70.28514257128565,-4940.00126626595
-70.18509254627314,-4925.947215728926
-70.08504252126063,-4911.913185206911
-69.98499249624813,-4897.899174699906
-69.88494247123562,-4883.905184207912
-69.78489244622311,-4869.931213730927
-69.6848424212106,-4855.977263268953
-69.5847923961981,-4842.043332821989
-69.48474237118559,-4828.129422390034
-69.3846923461731,-4814.235531973091
-69.28464232116059,-4800.361661571157
-69.18459229614808,-4786.507811184232
-69.08454227113558,-4772.673980812318
-68.98449224612307,-4758.860170455414
-68.88444222111056,-4745.06638011352
-68.78439219609805,-4731.292609786635
-68.68434217108555,-4717.53885947476
-68.58429214607304,-4703.805129177896
-68.48424212106053,-4690.091418896041
-68.38419209604803,-4676.397728629197
-68.28414207103552,-4662.724058377363
-68.18409204602301,-4649.070408140538
-68.0840420210105,-4635.436777918724
-67.983991995998,-4621.823167711919
-67.88394197098549,-4608.2295775201255
-67.78389194597298,-4594.656007343341
-67.68384192096048,-4581.102457181567
-67.58379189594797,-4567.568927034802
-67.48374187093546,-4554.055416903047
-67.38369184592295,-4540.561926786304
-67.28364182091046,-4527.088456684571
-67.18359179589795,-4513.635006597847
-67.08354177088545,-4500.201576526132
-66.98349174587294,-4486.788166469428
-66.88344172086043,-4473.394776427734
-66.78339169584793,-4460.02140640105
-66.68334167083542,-4446.668056389375
-66.58329164582291,-4433.334726392711
-66.48324162081042,-4420.021416411058
-66.38319159579791,-4406.728126444415
-66.2831415707854,-4393.45485649278
-66.1830915457729,-4380.201606556156
-66.08304152076039,-4366.9683766345415
-65.98299149574788,-4353.755166727938
-65.88294147073537,-4340.561976836343
-65.78289144572287,-4327.388806959759
-65.68284142071036,-4314.235657098185
-65.58279139569785,-4301.102527251621
-65.48274137068535,-4287.989417420066
-65.38269134567284,-4274.896327603522
-65.28264132066033,-4261.823257801988
-65.18259129564782,-4248.770208015463
-65.08254127063532,-4235.7371782439495
-64.98249124562281,-4222.724168487445
-64.8824412206103,-4209.731178745951
-64.7823911955978,-4196.758209019466
-64.68234117058529,-4183.805259307993
-64.58229114557278,-4170.872329611529
-64.48224112056027,-4157.959419930075
-64.38219109554777,-4145.06653026363
-64.28214107053526,-4132.193660612196
-64.18209104552275,-4119.340810975772
-64.08204102051026,-4106.50798135436
-63.98199099549775,-4093.6951717479556
-63.881940970485246,-4080.9023821565615
-63.78189094547274,-4068.1296125801773
-63.68184092046023,-4055.3768630188033
-63.581790895447725,-4042.644133472439
-63.48174087043522,-4029.931423941085
-63.38169084542271,-4017.238734424741
-63.28164082041021,-4004.566064923408
-63.1815907953977,-3991.9134154370836
-63.081540770385196,-3979.2807859657696
-62.98149074537269,-3966.668176509466
-62.88144072036018,-3954.0755870681714
-62.781390695347675,-3941.5030176418877
-62.68134067033517,-3928.9504682306138
-62.58129064532266,-3916.4179388343496
-62.48124062031016,-3903.9054294530965
-62.38119059529765,-3891.4129400868524
-62.281140570285146,-3878.9404707356184
-62.18109054527264,-3866.4880213993943
-62.08104052026013,-3854.0555920781803
-61.980990495247624,-3841.643182771976
-61.88094047023512,-3829.2507934807822
-61.78089044522261,-3816.8784242045986
-61.68084042021011,-3804.526074943425
-61.5807903951976,-3792.1937456972614
-61.480740370185096,-3779.8814364661075
-61.38069034517259,-3767.5891472499634
-61.28064032016008,-3755.3168780488295
-61.180590295147574,-3743.0646288627054
-61.08054027013507,-3730.8323996915915
-60.98049024512257,-3718.6201905354887
-60.88044022011006,-3706.428001394395
-60.78039019509755,-3694.2558322683108
-60.680340170085046,-3682.103683157237
-60.58029014507254,-3669.971554061173
-60.48024012006003,-3657.859444980119
-60.380190095047524,-3645.7673559140753
-60.28014007003502,-3633.6952868630415
-60.18009004502252,-3621.6432378270183
-60.08004002001001,-3609.6112088060045
-59.9799899949975,-3597.5991998000004
-59.879939969984996,-3585.6072108090066
-59.77988994497249,-3573.635241833023
-59.67983991995998,-3561.683292872049
-59.579789894947474,-3549.751363926085
-59.47973986993497,-3537.8394549951313
-59.37968984492247,-3525.947566079188
-59.27963981990996,-3514.0756971782544
-59.17958979489745,-3502.223848292331
-59.079539769884946,-3490.392019421417
-58.97948974487244,-3478.580210565513
-58.87943971985993,-3466.788421724619
-58.779389694847424,-3455.0166528987356
-58.67933966983492,-3443.264904087862
-58.57928964482242,-3431.5331752919988
-58.47923961980991,-3419.821466511145
-58.3791895947974,-3408.1297777453015
-58.279139569784896,-3396.4581089944677
-58.17908954477239,-3384.8064602586437
-58.07903951975988,-3373.17483153783
-57.978989494747374,-3361.5632228320264
-57.87893946973487,-3349.9716341412327
-57.77888944472237,-3338.4000654654496
-57.67883941970986,-3326.848516804676
-57.57878939469735,-3315.3169881589124
-57.478739369684845,-3303.8054795281587
-57.37868934467234,-3292.3139909124147
-57.27863931965983,-3280.842522311681
-57.178589294647324,-3269.3910737259575
-57.07853926963482,-3257.959645155244
-56.97848924462232,-3246.548236599541
-56.87843921960981,-3235.1568480588476
-56.7783891945973,-3223.7854795331637
-56.678339169584795,-3212.43413102249
-56.57828914457229,-3201.1028025268265
-56.47823911955978,-3189.791494046173
-56.378189094547274,-3178.5002055805294
-56.27813906953477,-3167.2289371298957
-56.17808904452227,-3155.9776886942727
-56.07803901950976,-3144.746460273659
-55.97798899449725,-3133.5352518680556
-55.877938969484745,-3122.344063477462
-55.77788894447224,-3111.172895101878
-55.67783891945973,-3100.021746741305
-55.577788894447224,-3088.890618395741
-55.47773886943472,-3077.7795100651874
-55.37768884442222,-3066.688421749645
-55.27763881940971,-3055.6173534491113
-55.1775887943972,-3044.566305163588
-55.077538769384695,-3033.5352768930743
-54.97748874437219,-3022.5242686375705
-54.87743871935968,-3011.5332803970773
-54.777388694347174,-3000.5623121715935
-54.677338669334674,-2989.611363961121
-54.57728864432217,-2978.6804357656574
-54.47723861930966,-2967.769527585204
-54.37718859429715,-2956.8786394197605
-54.277138569284645,-2946.007771269327
-54.17708854427214,-2935.1569231339035
-54.07703851925963,-2924.32609501349
-53.976988494247124,-2913.515286908086
-53.876938469234624,-2902.7244988176935
-53.77688844422212,-2891.95373074231
-53.67683841920961,-2881.2029826819366
-53.5767883941971,-2870.4722546365733
-53.476738369184595,-2859.76154660622
-53.37668834417209,-2849.0708585908765
-53.27663831915958,-2838.400190590543
-53.176588294147074,-2827.7495426052196
-53.07653826913457,-2817.118914634907
-52.976488244122066,-2806.5083066796037
-52.87643821910956,-2795.91771873931
-52.77638819409705,-2785.347150814027
-52.676338169084545,-2774.7966029037534
-52.57628814407204,-2764.26607500849
-52.47623811905953,-2753.7555671282366
-52.37618809404702,-2743.2650792629934
-52.27613806903452,-2732.7946114127603
-52.176088044022016,-2722.344163577537
-52.07603801900951,-2711.913735757324
-51.975987993997,-2701.5033279521203
-51.875937968984495,-2691.1129401619273
-51.77588794397199,-2680.7425723867436
-51.67583791895948,-2670.3922246265706
-51.57578789394697,-2660.0618968814074
-51.47573786893447,-2649.7515891512544
-51.375687843921966,-2639.461301436111
-51.27563781890946,-2629.191033735978
-51.17558779389695,-2618.9407860508545
-51.075537768884445,-2608.7105583807415
-50.97548774387194,-2598.5003507256383
-50.87543771885943,-2588.310163085545
-50.77538769384692,-2578.1399954604617
-50.67533766883442,-2567.989847850389
-50.575287643821916,-2557.8597202553256
-50.47523761880941,-2547.7496126752726
-50.3751875937969,-2537.6595251102294
-50.275137568784395,-2527.589457560196
-50.17508754377189,-2517.539410025173
-50.07503751875938,-2507.5093825051595
-49.97498749374687,-2497.4993750001563
-49.87493746873437,-2487.509387510164
-49.774887443721866,-2477.5394200351807
-49.67483741870936,-2467.5894725752073
-49.57478739369685,-2457.659545130244
-49.474737368684345,-2447.7496377002913
-49.37468734367184,-2437.859750285348
-49.27463731865933,-2427.9898828854148
-49.17458729364682,-2418.1400355004916
-49.07453726863432,-2408.310208130579
-48.974487243621816,-2398.500400775676
-48.87443721860931,-2388.7106134357828
-48.7743871935968,-2378.9408461108997
-48.674337168584294,-2369.1910988010263
-48.57428714357179,-2359.4613715061632
-48.47423711855928,-2349.7516642263104
-48.37418709354678,-2340.0619769614677
-48.27413706853427,-2330.392309711635
-48.174087043521766,-2320.742662476812
-48.07403701850926,-2311.1130352569985
-47.97398699349675,-2301.5034280521954
-47.873936968484244,-2291.9138408624026
-47.77388694347174,-2282.3442736876195
-47.67383691845923,-2272.7947265278463
-47.57378689344673,-2263.2651993830837
-47.47373686843422,-2253.755692253331
-47.373686843421716,-2244.266205138588
-47.27363681840921,-2234.7967380388545
-47.1735867933967,-2225.3472909541315
-47.073536768384194,-2215.9178638844187
-46.97348674337169,-2206.5084568297157
-46.87343671835918,-2197.1190697900224
-46.77338669334668,-2187.7497027653403
-46.67333666833417,-2178.400355755667
-46.573286643321666,-2169.071028761004
-46.47323661830916,-2159.7617217813513
-46.37318659329665,-2150.4724348167083
-46.273136568284144,-2141.2031678670755
-46.17308654327164,-2131.9539209324525
-46.07303651825913,-2122.7246940128393
-45.97298649324663,-2113.5154871082373
-45.87293646823412,-2104.326300218644
-45.772886443221616,-2095.157133344061
-45.67283641820911,-2086.0079864844884
-45.5727863931966,-2076.8788596399254
-45.472736368184094,-2067.769752810372
-45.37268634317159,-2058.6806659958293
-45.27263631815908,-2049.6115991962965
-45.17258629314658,-2040.5625524117743
-45.07253626813407,-2031.5335256422613
-44.972486243121566,-2022.5245188877584
-44.87243621810906,-2013.5355321482655
-44.77238619309655,-2004.5665654237828
-44.672336168084044,-1995.6176187143099
-44.57228614307154,-1986.688692019847
-44.47223611805903,-1977.779785340394
-44.37218609304653,-1968.8908986759518
-44.27213606803402,-1960.022032026519
-44.172086043021515,-1951.1731853920962
-44.07203601800901,-1942.3443587726833
-43.9719859929965,-1933.5355521682804
-43.871935967983994,-1924.7467655788876
-43.77188594297149,-1915.977999004505
-43.67183591795898,-1907.229252445132
-43.57178589294648,-1898.5005259007698
-43.47173586793397,-1889.791819371417
-43.371685842921465,-1881.1031328570743
-43.27163581790896,-1872.4344663577415
-43.17158579289645,-1863.7858198734186
-43.071535767883944,-1855.157193404106
-42.97148574287144,-1846.5485869498032
-42.87143571785893,-1837.9600005105103
-42.77138569284643,-1829.3914340862282
-42.67133566783392,-1820.8428876769556
-42.571285642821415,-1812.3143612826927
-42.47123561780891,-1803.80585490344
-42.3711855927964,-1795.3173685391973
-42.271135567783894,-1786.8489021899645
-42.17108554277139,-1778.400455855742
-42.07103551775889,-1769.9720295365298
-41.97098549274638,-1761.563623232327
-41.87093546773387,-1753.1752369431345
-41.770885442721365,-1744.8068706689517
-41.67083541770886,-1736.4585244097789
-41.57078539269635,-1728.1301981656163
-41.470735367683844,-1719.8218919364635
-41.37068534267134,-1711.533605722321
-41.27063531765884,-1703.265339523189
-41.17058529264633,-1695.0170933390662
-41.07053526763382,-1686.7888671699536
-40.970485242621315,-1678.5806610158509
-40.87043521760881,-1670.3924748767583
-40.7703851925963,-1662.2243087526756
-40.670335167583794,-1654.076162643603
-40.57028514257129,-1645.9480365495406
-40.470235117558786,-1637.8399304704885
-40.37018509254628,-1629.7518444064458
-40.27013506753377,-1621.6837783574133
-40.170085042521265,-1613.6357323233906
-40.07003501750876,-1605.607706304378
-39.96998499249625,-1597.5997003003756
-39.86993496748374,-1589.611714311383
-39.769884942471236,-1581.6437483374004
-39.669834917458736,-1573.6958023784284
-39.56978489244623,-1565.7678764344657
-39.46973486743372,-1557.8599705055133
-39.369684842421215,-1549.9720845915708
-39.26963481740871,-1542.1042186926381
-39.1695847923962,-1534.2563728087157
-39.06953476738369,-1526.4285469398033
-38.969484742371186,-1518.6207410859006
-38.869434717358686,-1510.8329552470088
-38.76938469234618,-1503.0651894231262
-38.66933466733367,-1495.3174436142538
-38.569284642321165,-1487.5897178203913
-38.46923461730866,-1479.8820120415387
-38.36918459229615,-1472.1943262776963
-38.26913456728364,-1464.5266605288639
-38.169084542271136,-1456.8790147950415
-38.069034517258636,-1449.2513890762295
-37.96898449224613,-1441.643783372427
-37.86893446723362,-1434.0561976836345
-37.768884442221115,-1426.4886320098522
-37.66883441720861,-1418.9410863510798
-37.5687843921961,-1411.4135607073174
-37.46873436718359,-1403.9060550785648
-37.368684342171086,-1396.4185694648224
-37.268634317158586,-1388.9511038660905
-37.16858429214608,-1381.5036582823682
-37.06853426713357,-1374.0762327136558
-36.968484242121065,-1366.6688271599535
-36.86843421710856,-1359.2814416212611
-36.76838419209605,-1351.9140760975788
-36.66833416708354,-1344.5667305889065
-36.568284142071036,-1337.239405095244
-36.468234117058536,-1329.9320996165923
-36.36818409204603,-1322.64481415295
-36.26813406703352,-1315.3775487043174
-36.168084042021015,-1308.130303270695
-36.06803401700851,-1300.9030778520828
-35.96798399199601,-1293.695872448481
-35.8679339669835,-1286.5086870598886
-35.76788394197099,-1279.3415216863064
-35.667833916958486,-1272.194376327734
-35.56778389194598,-1265.0672509841718
-35.46773386693347,-1257.9601456556195
-35.367683841920964,-1250.8730603420772
-35.26763381690846,-1243.805995043545
-35.16758379189595,-1236.7589497600227
-35.06753376688344,-1229.7319244915104
-34.967483741870936,-1222.7249192380082
-34.86743371685843,-1215.737933999516
-34.76738369184592,-1208.7709687760337
-34.667333666833414,-1201.8240235675614
-34.56728364182092,-1194.8970983741003
-34.467233616808414,-1187.990193195648
-34.36718359179591,-1181.1033080322059
-34.2671335667834,-1174.2364428837736
-34.16708354177089,-1167.3895977503514
-34.067033516758386,-1160.5627726319392
-33.96698349174588,-1153.755967528537
-33.86693346673337,-1146.9691824401448
-33.766883441720864,-1140.2024173667626
-33.66683341670836,-1133.4556723083906
-33.56678339169585,-1126.7289472650284
-33.46673336668334,-1120.0222422366762
-33.366683341670836,-1113.335557223334
-33.26663331665833,-1106.6688922250019
-33.16658329164582,-1100.0222472416797
-33.066533266633314,-1093.3956222733677
-32.96648324162082,-1086.7890173200665
-32.866433216608314,-1080.2024323817743
-32.76638319159581,-1073.6358674584922
-32.6663331665833,-1067.0893225502202
-32.56628314157079,-1060.562797656958
-32.466233116558286,-1054.056292778706
-32.36618309154578,-1047.5698079154638
-32.26613306653327,-1041.1033430672317
-32.166083041520764,-1034.6568982340098
-32.06603301650826,-1028.2304734157976
-31.96598299149575,-1021.8240686125956
-31.865932966483243,-1015.4376838244035
-31.765882941470736,-1009.0713190512215
-31.66583291645823,-1002.7249742930494
-31.56578289144572,-996.3986495498874
-31.465732866433214,-990.0923448217354
-31.36568284142072,-983.8060601085942
-31.265632816408214,-977.5397954104623
-31.165582791395707,-971.2935507273402
-31.0655327663832,-965.0673260592282
-30.965482741370693,-958.8611214061262
-30.865432716358185,-952.6749367680343
-30.76538269134568,-946.5087721449522
-30.66533266633317,-940.3626275368803
-30.565282641320664,-934.2365029438183
-30.465232616308157,-928.1303983657664
-30.36518259129565,-922.0443138027243
-30.265132566283143,-915.9782492546924
-30.165082541270635,-909.9322047216705
-30.06503251625813,-903.9061802036586
-29.96498249124562,-897.9001757006566
-29.864932466233114,-891.9141912126647
-29.76488244122062,-885.9482267396836
-29.664832416208114,-880.0022822817117
-29.564782391195607,-874.0763578387498
-29.4647323661831,-868.1704534107979
-29.364682341170592,-862.284568997856
-29.264632316158085,-856.4187045999241
-29.164582291145578,-850.5728602170022
-29.06453226613307,-844.7470358490904
-28.964482241120564,-838.9412314961885
-28.864432216108057,-833.1554471582966
-28.76438219109555,-827.3896828354148
-28.664332166083042,-821.643938527543
-28.564282141070535,-815.9182142346812
-28.464232116058028,-810.2125099568293
-28.36418209104552,-804.5268256939875
-28.264132066033028,-798.8611614461564
-28.16408204102052,-793.2155172133346
-28.064032016008014,-787.5898929955229
-27.963981990995507,-781.984288792721
-27.863931965983,-776.3987046049292
-27.763881940970492,-770.8331404321474
-27.663831915957985,-765.2875962743757
-27.563781890945478,-759.7620721316139
-27.46373186593297,-754.2565680038621
-27.363681840920464,-748.7710838911204
-27.263631815907956,-743.3056197933886
-27.16358179089545,-737.8601757106668
-27.063531765882942,-732.4347516429551
-26.963481740870435,-727.0293475902533
-26.863431715857928,-721.6439635525617
-26.76338169084542,-716.2785995298799
-26.663331665832928,-710.9332555222089
-26.56328164082042,-705.6079315295473
-26.463231615807913,-700.3026275518955
-26.363181590795406,-695.0173435892538
-26.2631315657829,-689.7520796416221
-26.163081540770392,-684.5068357090005
-26.063031515757885,-679.2816117913887
-25.962981490745378,-674.0764078887871
-25.86293146573287,-668.8912240011954
-25.762881440720363,-663.7260601286138
-25.662831415707856,-658.580916271042
-25.56278139069535,-653.4557924284804
-25.462731365682842,-648.3506886009288
-25.362681340670335,-643.2656047883871
-25.262631315657828,-638.2005409908555
-25.16258129064532,-633.1554972083339
-25.062531265632828,-628.130473440823
-24.96248124062032,-623.1254696883215
-24.862431215607813,-618.1404859508298
-24.762381190595306,-613.1755222283482
-24.6623311655828,-608.2305785208766
-24.562281140570292,-603.3056548284151
-24.462231115557785,-598.4007511509635
-24.362181090545278,-593.5158674885218
-24.26213106553277,-588.6510038410903
-24.162081040520263,-583.8061602086688
-24.062031015507756,-578.9813365912572
-23.96198099049525,-574.1765329888557
-23.861930965482742,-569.3917494014642
-23.761880940470235,-564.6269858290826
-23.661830915457728,-559.8822422717111
