X,y
-89.29464732366183,3981.7417411049864
-89.19459729864933,3973.5140577649154
-89.09454727363682,3967.2429955363514
-88.99449724862431,3953.3636063852423
-88.8944472236118,3952.81453661811
-88.7943971985993,3943.533960291208
-88.69434717358679,3941.22728431188
-88.59429714857428,3947.1986221474444
-88.49424712356178,3899.2159837728555
-88.39419709854927,3899.107381270224
-88.29414707353676,3911.997385694432
-88.19409704852427,3894.797818044853
-88.09404702351176,3879.148209949599
-87.99399699849926,3871.4661509373354
-87.89394697348675,3849.511018811328
-87.79389694847424,3863.8549639995754
-87.69384692346173,3841.2666483136004
-87.59379689844923,3824.8728512696093
-87.49374687343672,3820.2426705290295
-87.39369684842421,3817.682188146641
-87.2936468234117,3814.930186078664
-87.1935967983992,3776.1590238361955
-87.09354677338669,3788.4203217168047
-86.99349674837418,3768.3531296158785
-86.89344672336168,3781.1990071780488
-86.79339669834917,3755.798954782861
-86.69334667333666,3739.786808913637
-86.59329664832416,3724.7646857346213
-86.49324662331166,3731.9256454782108
-86.39319659829916,3723.9027115400427
-86.29314657328665,3718.4438113448846
-86.19309654827414,3703.3722706106573
-86.09304652326163,3694.050235487051
-85.99299649824913,3688.9861764272614
-85.89294647323662,3672.0968639952803
-85.79289644822411,3685.206880969583
-85.6928464232116,3670.860549070543
-85.5927963981991,3653.893507251245
-85.49274637318659,3647.0357036812284
-85.39269634817408,3631.1055706259185
-85.29264632316158,3634.97786492787
-85.19259629814907,3635.138413487576
-85.09254627313658,3619.9213222770886
-84.99249624812407,3633.272163538136
-84.89244622311156,3597.871355931551
-84.79239619809906,3573.7370425690424
-84.69234617308655,3581.2688218978165
-84.59229614807404,3563.701256622313
-84.49224612306153,3551.114937537304
-84.39219609804903,3546.543485100745
-84.29214607303652,3555.4778361664266
-84.19209604802401,3528.429295067884
-84.0920460230115,3526.7101542461064
-83.991995997999,3531.1147381563646
-83.89194597298649,3510.170006099149
-83.79189594797398,3503.7860224171104
-83.69184592296148,3490.9893674781365
-83.59179589794897,3502.947601852947
-83.49174587293646,3467.480320058732
-83.39169584792396,3494.2273163776863
-83.29164582291145,3481.3904582391315
-83.19159579789896,3467.4701879077284
-83.09154577288645,3463.8742012140524
-82.99149574787394,3434.2334487920953
-82.89144572286143,3430.7015732623313
-82.79139569784893,3413.41955993155
-82.69134567283642,3408.1556158949047
-82.59129564782391,3410.3111014564547
-82.4912456228114,3393.428402830058
-82.3911955977989,3381.507613511026
-82.29114557278639,3380.602413300462
-82.19109554777388,3377.452720972553
-82.09104552276138,3345.0248445872985
-81.99099549774888,3341.7641068543153
-81.89094547273638,3334.1160074359495
-81.79089544772387,3362.7882736575134
-81.69084542271136,3320.941044734669
-81.59079539769886,3322.2964189233326
-81.49074537268635,3318.8780376236514
-81.39069534767384,3315.75767193918
-81.29064532266133,3301.5938607137023
-81.19059529764883,3303.0915562952023
-81.09054527263632,3291.5233922795323
-80.99049524762381,3269.9480302507413
-80.8904452226113,3256.9983771522884
-80.7903951975988,3264.1453267704464
-80.69034517258629,3260.7195371807647
-80.59029514757378,3243.5672787233634
-80.49024512256128,3249.993113709066
-80.39019509754877,3236.6591328075983
-80.29014507253626,3217.382505932308
-80.19009504752376,3203.392419944489
-80.09004502251126,3214.201913605304
-79.98999499749875,3193.806295055055
-79.88994497248625,3201.6992578768454
-79.78989494747374,3182.866422307581
-79.68984492246123,3172.234779021023
-79.58979489744873,3160.2150289944298
-79.48974487243622,3166.8859960906816
-79.38969484742371,3151.9588804145224
-79.2896448224112,3147.7700445680584
-79.1895947973987,3130.057963194754
-79.08954477238619,3122.802404529885
-78.98949474737368,3102.777917117816
-78.88944472236119,3102.5187850218413
-78.78939469734868,3081.568219193604
-78.68934467233618,3084.967590066601
-78.58929464732367,3089.1562089936
-78.48924462231116,3071.876992729625
-78.38919459729865,3070.465457326487
-78.28914457228615,3043.015585342545
-78.18909454727364,3065.8772778880343
-78.08904452226113,3057.72670950781
-77.98899449724863,3021.0747796129012
-77.88894447223612,3019.5842835456697
-77.78889444722361,3020.276961753838
-77.6888444222111,3007.310957620547
-77.5887943971986,3010.4841515676053
-77.48874437218609,2979.9312865446022
-77.38869434717358,2994.480616913089
-77.28864432216108,2981.156318951603
-77.18859429714857,2983.3482290467236
-77.08854427213606,2963.372333976003
-76.98849424712355,2953.138576276316
-76.88844422211106,2948.0241135909823
-76.78839419709855,2924.6952877869107
-76.68834417208605,2931.753534369096
-76.58829414707354,2925.1417667835062
-76.48824412206103,2901.2474459732
-76.38819409704853,2907.40048603323
-76.28814407203602,2923.521175617479
-76.18809404702351,2879.520728018372
-76.088044022011,2890.488210783595
-75.9879939969985,2889.0560526021477
-75.88794397198599,2861.2142493530214
-75.78789394697348,2857.831812838154
-75.68784392196099,2863.771647158855
-75.58779389694848,2847.8704912448934
-75.48774387193598,2854.6990445948336
-75.38769384692347,2817.9432698883506
-75.28764382191096,2839.859719955448
-75.18759379689845,2818.508436932537
-75.08754377188595,2816.126695242859
-74.98749374687344,2794.718068988464
-74.88744372186093,2804.7144316495555
-74.78739369684843,2787.1959481055264
-74.68734367183592,2787.6652561542596
-74.58729364682341,2769.5688484469133
-74.4872436218109,2770.3450888524962
-74.3871935967984,2778.7838053993737
-74.28714357178589,2750.6331275676757
-74.18709354677338,2749.521829009894
-74.08704352176088,2736.2274433758985
-73.98699349674837,2735.591485798822
-73.88694347173586,2726.7303110886137
-73.78689344672337,2729.7952757960693
-73.68684342171086,2715.517774932512
-73.58679339669835,2704.732831874285
-73.48674337168585,2690.3270432279173
-73.38669334667334,2683.2990482085575
-73.28664332166083,2671.4550344205954
-73.18659329664833,2674.468466721
-73.08654327163582,2661.0299635676365
-72.98649324662331,2663.173125289024
-72.8864432216108,2648.209392100105
-72.7863931965983,2639.08649365585
-72.68634317158579,2613.418807285486
-72.5862931465733,2620.056100753735
-72.48624312156079,2603.89676681839
-72.38619309654828,2624.6438720949836
-72.28614307153578,2616.8790205694545
-72.18609304652327,2608.7333824619427
-72.08604302151076,2603.1228339952877
-71.98599299649825,2595.263061358439
-71.88594297148575,2569.2973248606477
-71.78589294647324,2553.2241235813835
-71.68584292146073,2571.95561615978
-71.58579289644823,2565.859665625997
-71.48574287143572,2521.5565398879694
-71.38569284642321,2554.5571893644496
-71.2856428214107,2529.4290519123765
-71.1855927963982,2522.960536068845
-71.08554277138569,2532.1815032849436
-70.98549274637318,2534.7419125648707
-70.88544272136068,2524.0662102461392
-70.78539269634817,2496.533890063634
-70.68534267133566,2499.5047613787237
-70.58529264632317,2481.591804681546
-70.48524262131066,2465.7175376524037
-70.38519259629815,2456.256833506719
-70.28514257128565,2466.831900845406
-70.18509254627314,2467.501738760176
-70.08504252126063,2452.094523145517
-69.98499249624813,2453.959453395053
-69.88494247123562,2443.572146151323
-69.78489244622311,2428.1542435895
-69.6848424212106,2431.4263269696407
-69.5847923961981,2417.3033040177033
-69.48474237118559,2403.662897136239
-69.3846923461731,2398.808177694931
-69.28464232116059,2383.3079049592675
-69.18459229614808,2385.7533234863563
-69.08454227113558,2383.827129292485
-68.98449224612307,2382.297375249643
-68.88444222111056,2377.0607305795656
-68.78439219609805,2371.0046391989868
-68.68434217108555,2372.707487348978
-68.58429214607304,2345.9176045637723
-68.48424212106053,2339.630926714057
-68.38419209604803,2328.0261003149753
-68.28414207103552,2348.9958255667957
-68.18409204602301,2326.6079157021322
-68.0840420210105,2304.080374825163
-67.983991995998,2311.380493854353
-67.88394197098549,2302.3863089758647
-67.78389194597298,2293.8733865849567
-67.68384192096048,2278.1281165149862
-67.58379189594797,2290.2513139795956
-67.48374187093546,2272.318390051492
-67.38369184592295,2246.534964649759
-67.28364182091046,2235.90028010775
-67.18359179589795,2256.131490264299
-67.08354177088545,2238.676588670419
-66.98349174587294,2221.93632656554
-66.88344172086043,2229.1461762220483
-66.78339169584793,2215.9541212596473
-66.68334167083542,2220.7874701218925
-66.58329164582291,2217.8740008246677
-66.48324162081042,2206.4346025252275
-66.38319159579791,2187.8594207667115
-66.2831415707854,2182.23846110369
-66.1830915457729,2189.7189527427045
-66.08304152076039,2171.443060232202
-65.98299149574788,2175.5795832043436
-65.88294147073537,2154.501792878187
-65.78289144572287,2154.382851946132
-65.68284142071036,2150.0577491667727
-65.58279139569785,2147.1789808157473
-65.48274137068535,2135.774367904823
-65.38269134567284,2131.273191330048
-65.28264132066033,2150.7532887165653
-65.18259129564782,2124.4640728084355
-65.08254127063532,2119.925893468015
-64.98249124562281,2114.851112399691
-64.8824412206103,2106.4351955554157
-64.7823911955978,2070.3630525186272
-64.68234117058529,2082.199793403664
-64.58229114557278,2076.1365006057617
-64.48224112056027,2072.83374437001
-64.38219109554777,2064.9870405306406
-64.28214107053526,2071.498251477824
-64.18209104552275,2060.650587263224
-64.08204102051026,2061.8205327153023
-63.98199099549775,2040.7149368052612
-63.881940970485246,2023.5685782726614
-63.78189094547274,2023.2928770947308
-63.68184092046023,2031.040053102824
-63.581790895447725,2026.0312468182701
-63.48174087043522,2024.885172738368
-63.38169084542271,2003.455767022619
-63.28164082041021,1992.7769504428984
-63.1815907953977,1990.4267620983
-63.081540770385196,1972.2144931716425
-62.98149074537269,2002.1022867408092
-62.88144072036018,1958.8395720828419
-62.781390695347675,1955.3060115253577
-62.68134067033517,1958.0370123118164
-62.58129064532266,1951.4167703641904
-62.48124062031016,1956.7086696337044
-62.38119059529765,1953.766070442827
-62.281140570285146,1928.7012304082382
-62.18109054527264,1917.4978144738395
-62.08104052026013,1923.3989695872244
-61.980990495247624,1900.9758686880953
-61.88094047023512,1917.2647665013967
-61.78089044522261,1907.606606298228
-61.68084042021011,1894.88581956132
-61.5807903951976,1887.9765185044344
-61.480740370185096,1897.1069286479524
-61.38069034517259,1874.5154131070244
-61.28064032016008,1872.8176550280377
-61.180590295147574,1880.601947257602
-61.08054027013507,1842.5848270272095
-60.98049024512257,1857.1752826580764
-60.88044022011006,1858.4937706689882
-60.78039019509755,1848.95517992187
-60.680340170085046,1831.5224424560397
-60.58029014507254,1820.985055015189
-60.48024012006003,1825.015453009749
-60.380190095047524,1831.5166541067933
-60.28014007003502,1814.7672870429733
-60.18009004502252,1794.9926974220618
-60.08004002001001,1807.996725028569
-59.9799899949975,1802.8797775428504
-59.879939969984996,1787.9411349068114
-59.77988994497249,1784.303229710493
-59.67983991995998,1786.3911626829822
-59.579789894947474,1754.42700695227
-59.47973986993497,1777.7671528408032
-59.37968984492247,1746.8023923795104
-59.27963981990996,1750.1228069268254
-59.17958979489745,1754.3717614061404
-59.079539769884946,1725.5300263415631
-58.97948974487244,1732.3897629156263
-58.87943971985993,1725.4820941232217
-58.779389694847424,1724.1405786422267
-58.67933966983492,1720.2133103716478
-58.57928964482242,1714.0354488083703
-58.47923961980991,1694.4298229700653
-58.3791895947974,1708.345426243471
-58.279139569784896,1677.287239213937
-58.17908954477239,1683.9037024028012
-58.07903951975988,1663.252347676718
-57.978989494747374,1666.577232535984
-57.87893946973487,1658.8255130165473
-57.77888944472237,1657.5189537627673
-57.67883941970986,1648.1196674470277
-57.57878939469735,1655.808305041048
-57.478739369684845,1651.597373160072
-57.37868934467234,1647.3081404825502
-57.27863931965983,1640.7609401462296
-57.178589294647324,1623.001515238796
-57.07853926963482,1616.175876926065
-56.97848924462232,1619.3217719775369
-56.87843921960981,1613.9770669424051
-56.7783891945973,1578.7091269179027
-56.678339169584795,1619.1725087804123
-56.57828914457229,1582.7724349704008
-56.47823911955978,1584.8372080494032
-56.378189094547274,1571.3504814193577
-56.27813906953477,1589.535477669708
-56.17808904452227,1586.5218102803817
-56.07803901950976,1555.901639279735
-55.97798899449725,1569.6698713459546
-55.877938969484745,1561.5265378486627
-55.77788894447224,1558.6434408352802
-55.67783891945973,1538.6778501373044
-55.577788894447224,1533.809170635251
-55.47773886943472,1538.601105848814
-55.37768884442222,1536.8831911692394
-55.27763881940971,1541.194894718595
-55.1775887943972,1506.5836088389228
-55.077538769384695,1535.8873286964476
-54.97748874437219,1495.4904156980003
-54.87743871935968,1501.585126789647
-54.777388694347174,1485.9406736033875
-54.677338669334674,1471.1414697273058
-54.57728864432217,1467.1431320905526
-54.47723861930966,1487.5648211974496
-54.37718859429715,1468.7969567479265
-54.277138569284645,1478.0499819435656
-54.17708854427214,1467.8552898109003
-54.07703851925963,1464.3044327740956
-53.976988494247124,1466.4003011981406
-53.876938469234624,1453.515741679574
-53.77688844422212,1423.466830071912
-53.67683841920961,1460.0709339682912
-53.5767883941971,1420.961439417784
-53.476738369184595,1426.1314853346366
-53.37668834417209,1425.552294241267
-53.27663831915958,1407.2658586877412
-53.176588294147074,1394.38579156833
-53.07653826913457,1402.7596070153556
-52.976488244122066,1402.7510928100921
-52.87643821910956,1384.9430646604696
-52.77638819409705,1400.1972398410142
-52.676338169084545,1384.172566556114
-52.57628814407204,1388.7862927550145
-52.47623811905953,1379.5097984228005
-52.37618809404702,1353.8262936335398
-52.27613806903452,1366.648648350988
-52.176088044022016,1359.722654670079
-52.07603801900951,1334.6633186281574
-51.975987993997,1352.6521751383564
-51.875937968984495,1351.4851522522433
-51.77588794397199,1345.6898733383691
-51.67583791895948,1322.152435516973
-51.57578789394697,1327.5737306052035
-51.47573786893447,1324.6044019203491
-51.375687843921966,1298.2853414929723
-51.27563781890946,1335.372517849979
-51.17558779389695,1300.8828155318597
-51.075537768884445,1302.448462508945
-50.97548774387194,1300.9479542954155
-50.87543771885943,1304.4010444546532
-50.77538769384692,1274.3246741331857
-50.67533766883442,1301.2261433739286
-50.575287643821916,1288.770654149288
-50.47523761880941,1268.9064073638117
-50.3751875937969,1249.5940298814585
-50.275137568784395,1256.0541470434996
-50.17508754377189,1259.441740503647
-50.07503751875938,1229.83118420103
-49.97498749374687,1252.9805183650953
-49.87493746873437,1232.3141950039728
-49.774887443721866,1227.3037170431953
-49.67483741870936,1231.4430132652985
-49.57478739369685,1221.4197425270302
-49.474737368684345,1204.7410399008763
-49.37468734367184,1217.4721305092723
-49.27463731865933,1205.16967625031
-49.17458729364682,1207.559290220822
-49.07453726863432,1201.6290696200817
-48.974487243621816,1198.4586435731014
-48.87443721860931,1192.8541474257968
-48.7743871935968,1184.3601640032173
-48.674337168584294,1184.212125481675
-48.57428714357179,1171.6926398830738
-48.47423711855928,1164.9483603832869
-48.37418709354678,1176.571042800164
-48.27413706853427,1137.4571626560878
-48.174087043521766,1152.6244445754503
-48.07403701850926,1145.229271248454
-47.97398699349675,1142.7004613148265
-47.873936968484244,1131.151699733561
-47.77388694347174,1137.4790403933994
-47.67383691845923,1113.9447616362108
-47.57378689344673,1115.504018053379
-47.47373686843422,1122.2304999932983
-47.373686843421716,1115.7724789693923
-47.27363681840921,1106.1927765376602
-47.1735867933967,1103.967075715077
-47.073536768384194,1094.8805127060125
-46.97348674337169,1080.5251838533907
-46.87343671835918,1094.6626463806947
-46.77338669334668,1083.796450503868
-46.67333666833417,1077.13699581877
-46.573286643321666,1077.1769686130715
-46.47323661830916,1072.4950045045373
-46.37318659329665,1083.2311803291946
-46.273136568284144,1057.841222330981
-46.17308654327164,1081.077968565336
-46.07303651825913,1064.6552190089362
-45.97298649324663,1063.9635496571043
-45.87293646823412,1056.5386253425204
-45.772886443221616,1061.0231751585675
-45.67283641820911,1036.1984827327083
-45.5727863931966,1027.0983994414016
-45.472736368184094,1023.7561092953487
-45.37268634317159,1030.9181295297665
-45.27263631815908,1025.770689282931
-45.17258629314658,1012.8946355532591
-45.07253626813407,1013.2281450862478
-44.972486243121566,1009.734017986983
-44.87243621810906,1004.0873895313832
-44.77238619309655,1008.6927805849838
-44.672336168084044,1022.1411708820931
-44.57228614307154,994.2368521732255
-44.47223611805903,989.7619416783739
-44.37218609304653,972.429302770084
-44.27213606803402,977.2321770105993
-44.172086043021515,969.3610611080487
-44.07203601800901,959.2079264026527
-43.9719859929965,955.7922203612252
-43.871935967983994,956.476425212876
-43.77188594297149,957.1345731097542
-43.67183591795898,944.8356574359797
-43.57178589294648,959.2153907525674
-43.47173586793397,950.1036372129054
-43.371685842921465,921.5961020824357
-43.27163581790896,947.1950215681755
-43.17158579289645,915.0714252415391
-43.071535767883944,916.7592120962948
-42.97148574287144,906.7069310415189
-42.87143571785893,919.409862722996
-42.77138569284643,901.9032565518735
-42.67133566783392,903.5356819113092
-42.571285642821415,913.2349866631746
-42.47123561780891,913.0901393568504
-42.3711855927964,880.9666681379925
-42.271135567783894,905.6679047943877
-42.17108554277139,870.8968782284164
-42.07103551775889,903.1075354861712
-41.97098549274638,897.9900414691717
-41.87093546773387,854.8326804870443
-41.770885442721365,864.9711137490496
-41.67083541770886,861.4839111298593
-41.57078539269635,864.1059500127997
-41.470735367683844,857.4701150955603
-41.37068534267134,861.6216345422355
-41.27063531765884,831.7381873103236
-41.17058529264633,842.6144136209242
-41.07053526763382,849.4947986959442
-40.970485242621315,828.3094504033282
-40.87043521760881,838.2723519681892
-40.7703851925963,825.0971814956416
-40.670335167583794,837.617582175086
-40.57028514257129,818.654494724389
-40.470235117558786,806.7446703025466
-40.37018509254628,799.5191523941153
-40.27013506753377,812.057776452418
-40.170085042521265,786.9871910160206
-40.07003501750876,795.9023720404583
-39.96998499249625,802.2772607652734
-39.86993496748374,771.7292761745073
-39.769884942471236,783.8239002694903
-39.669834917458736,788.354933178227
-39.56978489244623,774.1401049349938
-39.46973486743372,770.4187188660718
-39.369684842421215,790.1583730964652
-39.26963481740871,772.6673850102732
-39.1695847923962,759.5321669465333
-39.06953476738369,773.2408161688081
-38.969484742371186,757.2745852541235
-38.869434717358686,747.8688173951574
-38.76938469234618,749.9662173468075
-38.66933466733367,753.7360956424067
-38.569284642321165,724.1416776745195
-38.46923461730866,732.6321748564683
-38.36918459229615,742.9683472618187
-38.26913456728364,718.6151610021883
-38.169084542271136,725.4419225858719
-38.069034517258636,725.1659366191726
-37.96898449224613,705.9562806949408
-37.86893446723362,726.8702347356519
-37.768884442221115,701.643377721939
-37.66883441720861,709.222701388791
-37.5687843921961,701.8512604324085
-37.46873436718359,687.6226668330243
-37.368684342171086,695.5720534226263
-37.268634317158586,690.1425371480282
-37.16858429214608,678.5165485404592
-37.06853426713357,684.203352002007
-36.968484242121065,691.2643921451368
-36.86843421710856,663.5116888244706
-36.76838419209605,671.3639171529602
-36.66833416708354,668.5266868249165
-36.568284142071036,653.9392335929326
-36.468234117058536,644.3795312883185
-36.36818409204603,653.6169341200563
-36.26813406703352,665.613326388329
-36.168084042021015,656.0609492962428
-36.06803401700851,645.4858949727237
-35.96798399199601,629.5077710498003
-35.8679339669835,638.9633873045136
-35.76788394197099,628.8783938000637
-35.667833916958486,625.2675347271897
-35.56778389194598,622.2623572198835
-35.46773386693347,632.820324430913
-35.367683841920964,626.7785054377437
-35.26763381690846,613.0441932449627
-35.16758379189595,604.3514636737149
-35.06753376688344,608.6937328510943
-34.967483741870936,608.0760525358991
-34.86743371685843,615.8395775279901
-34.76738369184592,613.7230773109667
-34.667333666833414,579.7307714933288
-34.56728364182092,589.0199111322167
-34.467233616808414,576.2690633650858
-34.36718359179591,581.1031447810492
-34.2671335667834,584.1030989182365
-34.16708354177089,573.4404362769939
-34.067033516758386,577.4874255331347
-33.96698349174588,577.9706944491412
-33.86693346673337,556.0156029431182
-33.766883441720864,577.0914117612607
-33.66683341670836,554.1991340444155
-33.56678339169585,550.0240219998147
-33.46673336668334,549.5976366340144
-33.366683341670836,546.8703099222207
-33.26663331665833,557.4260517392657
-33.16658329164582,552.629666844599
-33.066533266633314,524.0881286591467
-32.96648324162082,530.3249319556825
-32.866433216608314,534.5285366671056
-32.76638319159581,531.4229306644116
-32.6663331665833,527.6538135570555
-32.56628314157079,516.4998877585331
-32.466233116558286,527.4838496203603
-32.36618309154578,526.3313235689112
-32.26613306653327,521.0093160943647
-32.166083041520764,504.68981165917194
-32.06603301650826,513.4550105458725
-31.96598299149575,507.0980362181104
-31.865932966483243,491.38074086473426
-31.765882941470736,493.3348993400125
-31.66583291645823,484.0835039117396
-31.56578289144572,484.97898926417946
-31.465732866433214,485.48389604204954
-31.36568284142072,490.5064765017503
-31.265632816408214,485.96937098759787
-31.165582791395707,469.39834730504555
-31.0655327663832,480.3881353644868
-30.965482741370693,490.2674595920081
-30.865432716358185,466.92196715008293
-30.76538269134568,485.66003934315546
-30.66533266633317,477.7898254055012
-30.565282641320664,489.22768226916264
-30.465232616308157,447.2703293533181
-30.36518259129565,459.70849810062697
-30.265132566283143,465.0531762168571
-30.165082541270635,451.1240423128783
-30.06503251625813,447.7625632050488
-29.96498249124562,449.880241958818
-29.864932466233114,427.80184560089765
-29.76488244122062,446.9019777112481
-29.664832416208114,439.0234136405269
-29.564782391195607,421.01405691655486
-29.4647323661831,416.97796522276957
-29.364682341170592,433.8199410533957
-29.264632316158085,427.78525041858006
-29.164582291145578,431.7541454432225
-29.06453226613307,407.07829849338793
-28.964482241120564,415.4346027461736
-28.864432216108057,412.92570507246586
-28.76438219109555,408.22758974013664
-28.664332166083042,400.740843901528
-28.564282141070535,418.9658386533875
-28.464232116058028,412.83423066299457
-28.36418209104552,375.7885019079704
-28.264132066033028,392.49914049358557
-28.16408204102052,412.33893025264285
-28.064032016008014,407.75242119659197
-27.963981990995507,398.719252664589
-27.863931965983,389.620558892203
-27.763881940970492,379.54368384608057
-27.663831915957985,383.9019374166362
-27.563781890945478,379.9313632228798
-27.46373186593297,362.5650099370318
-27.363681840920464,362.97227090395563
-27.263631815907956,373.85187574651746
-27.16358179089545,362.3929260551726
-27.063531765882942,372.78053416118075
-26.963481740870435,364.8632114758789
-26.863431715857928,368.9798877441313
-26.76338169084542,350.7361332262683
-26.663331665832928,349.4600303259237
-26.56328164082042,363.3847252370561
-26.463231615807913,341.5725079287314
-26.363181590795406,332.2527292025835
-26.2631315657829,332.5291933528356
-26.163081540770392,343.02062247950033
-26.063031515757885,346.0751596704001
-25.962981490745378,333.9546889926531
-25.86293146573287,324.27520017168587
-25.762881440720363,332.5843438341105
-25.662831415707856,298.55524550546255
-25.56278139069535,319.9998071442636
-25.462731365682842,293.02584177760355
-25.362681340670335,314.8901624386079
-25.262631315657828,302.6685186725707
-25.16258129064532,307.7934296261083
-25.062531265632828,312.3271590504281
-24.96248124062032,286.82639302199215
-24.862431215607813,301.69026309102645
-24.762381190595306,306.96059899567064
-24.6623311655828,292.89575293123386
-24.562281140570292,299.2344549728092
-24.462231115557785,306.9247669538907
-24.362181090545278,272.68359695750223
-24.26213106553277,280.32175666137084
-24.162081040520263,271.0180711434426
-24.062031015507756,294.60544643023445
-23.96198099049525,293.0492113327532
-23.861930965482742,293.33081105564435
-23.761880940470235,263.5997279732601
-23.661830915457728,259.80052200703386
-23.56178089044522,294.20573306145525
-23.461730865432727,259.92498895203516
-23.36168084042022,256.65117646686326
-23.261630815407713,268.68862049872325
-23.161580790395206,273.8896128745869
-23.0615307653827,262.5154776442661
-22.96148074037019,254.66586305687406
-22.861430715357685,240.66372703120285
-22.761380690345177,251.95687875704027
-22.66133066533267,257.15030604948345
-22.561280640320163,235.5515269717669
-22.461230615307656,242.00428847140842
-22.36118059029515,238.44698758726557
-22.26113056528264,253.26678851887974
-22.161080540270135,248.85762756637976
-22.061030515257627,222.6874114914899
-21.960980490245134,225.23687725881362
-21.860930465232627,238.67117807773334
-21.76088044022012,221.34416283160544
-21.660830415207613,247.050593783268
-21.560780390195106,250.1474742802054
-21.4607303651826,236.9273283915166
-21.36068034017009,221.26363165677574
-21.260630315157584,236.99266107034785
-21.160580290145077,229.0072582237656
-21.06053026513257,228.4276840012527
-20.960480240120063,214.36121082557915
-20.860430215107556,216.14042602825003
-20.76038019009505,214.35660323026033
-20.66033016508254,204.6466855918453
-20.560280140070034,217.79494266956826
-20.460230115057527,216.06391140787971
-20.360180090045034,218.31246889750494
-20.260130065032527,177.81045484995417
-20.16008004002002,192.6426136806922
-20.060030015007513,192.25454033772823
-19.959979989995006,197.18214386668438
-19.8599299649825,182.95713794245134
-19.75987993996999,197.88594336701777
-19.659829914957484,204.56128982402143
-19.559779889944977,184.11556657678645
-19.45972986493247,180.98976821373645
-19.359679839919963,191.3397320594159
-19.259629814907456,183.24164332240275
